timestamp,scheme,experiment,operation,role,B,trial,warmup,total_time_ns,per_signal_time_ns,scheme_specific_parameters,recipient_mode,status
2026-08-26T08:47:13.855821661Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,54,false,4469047,446904,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:13.862622345Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,55,false,4508502,450850,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:13.868727319Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,56,false,3815332,381533,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:13.87591887Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,57,false,4858298,485829,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:13.882914738Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,58,false,4989996,498999,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:13.889570233Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,59,false,4796484,479648,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:13.896836118Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,60,false,5122817,512281,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:13.903607883Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,61,false,4544961,454496,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:13.910065279Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,62,false,4418111,441811,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:13.916838832Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,63,false,4204453,420445,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:13.923418984Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,64,false,4338985,433898,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:13.929678979Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,65,false,4427299,442729,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
